0,1,2,3,target
0.65815985,0.07010814,0.39525932,0.18177886,11.226362
0.15681271,0.82730216,0.041915216,0.41918287,12.623566
0.16820365,0.8793302,0.5570405,0.23138064,16.994143
0.5024273,0.7314864,0.958118,0.220446,16.811293
0.8861818,0.9343041,0.9164205,0.63541436,23.446558
0.62982064,0.40321064,0.7523979,0.53129405,17.208998
0.6774381,0.42845792,0.73149645,0.82447153,19.352745
0.14643626,0.83292973,0.54029655,0.8446659,19.61087
0.4313017,0.37904048,0.91506076,0.25116926,17.164278
0.84421235,0.48402056,0.5140954,0.30846828,15.779194
0.5730422,0.3252112,0.039269414,0.2719986,11.460067
0.006379043,0.9783548,0.96574724,0.3951553,18.076303
0.72837085,0.3458061,0.67109317,0.80543005,19.094341
0.94675624,0.4002123,0.78329796,0.26592845,17.844482
0.9903323,0.025769599,0.6035288,0.65950596,17.052984
0.68804556,0.12038758,0.9385298,0.18118328,15.944322
0.6227534,0.22267608,0.3072164,0.54645854,16.212158
0.4171934,0.1602256,0.1709364,0.4181448,12.637343
0.757283,0.89796466,0.084127665,0.3931039,15.954622
0.100245565,0.01659248,0.66171867,0.6024494,12.771486
0.16301912,0.23381284,0.023707753,0.8349472,10.921801
0.9746906,0.13545954,0.23147522,0.8684095,17.222118
0.9264638,0.41962737,0.05062247,0.039391834,11.85254
0.5739499,0.3928951,0.028652428,0.5832524,13.421424
0.011302536,0.78737193,0.3064328,0.040258,12.200638
0.5883522,0.39768443,0.9738004,0.5441987,18.429585
0.27523917,0.70943886,0.271492,0.9042433,18.574173
0.37472197,0.5498686,0.050573103,0.42612123,13.219344
0.83236355,0.8056488,0.22431856,0.22607908,14.4508295
0.8173053,0.9303984,0.09536092,0.45005864,17.340832
0.3374543,0.87068844,0.08352491,0.21112594,12.962366
0.75246835,0.05129385,0.49253538,0.44210702,15.104436
0.3344012,0.39457232,0.5299406,0.16136736,12.72199
